source,target,following,followed_by
JeffFlake,SenMarkey,TRUE,FALSE
JeffFlake,SenWarren,TRUE,FALSE
JeffFlake,SenGaryPeters,FALSE,FALSE
JeffFlake,SenStabenow,FALSE,FALSE
JeffFlake,amyklobuchar,TRUE,FALSE
JeffFlake,SenTinaSmith,FALSE,FALSE
JeffFlake,SenThadCochran,TRUE,FALSE
JeffFlake,SenatorWicker,TRUE,FALSE
JeffFlake,clairecmc,FALSE,FALSE
JeffFlake,RoyBlunt,TRUE,FALSE
JeffFlake,SteveDaines,TRUE,FALSE
JeffFlake,SenatorTester,TRUE,FALSE
JeffFlake,SenatorFischer,TRUE,FALSE
JeffFlake,BenSasse,FALSE,FALSE
JeffFlake,SenCortezMasto,FALSE,FALSE
JeffFlake,SenDeanHeller,TRUE,TRUE
JeffFlake,SenatorShaheen,FALSE,FALSE
JeffFlake,SenatorHassan,TRUE,FALSE
JeffFlake,CoryBooker,TRUE,FALSE
JeffFlake,SenatorMenendez,TRUE,FALSE
JeffFlake,MartinHeinrich,TRUE,FALSE
JeffFlake,SenatorTomUdall,TRUE,FALSE
JeffFlake,SenSchumer,FALSE,FALSE
JeffFlake,SenGillibrand,FALSE,FALSE
JeffFlake,SenatorBurr,TRUE,FALSE
JeffFlake,SenThomTillis,TRUE,FALSE
JeffFlake,SenatorHeitkamp,FALSE,FALSE
JeffFlake,SenJohnHoeven,TRUE,FALSE
JeffFlake,SenSherrodBrown,TRUE,FALSE
JeffFlake,senrobportman,TRUE,FALSE
JeffFlake,JimInhofe,FALSE,FALSE
JeffFlake,SenatorLankford,TRUE,FALSE
JeffFlake,RonWyden,FALSE,FALSE
JeffFlake,SenJeffMerkley,TRUE,FALSE
JeffFlake,SenBobCasey,TRUE,FALSE
JeffFlake,SenToomey,TRUE,TRUE
JeffFlake,SenJackReed,FALSE,FALSE
JeffFlake,SenWhitehouse,FALSE,FALSE
JeffFlake,GrahamBlog,FALSE,FALSE
JeffFlake,SenatorTimScott,TRUE,FALSE
JeffFlake,SenatorRounds,TRUE,FALSE
JeffFlake,SenJohnThune,TRUE,FALSE
JeffFlake,SenAlexander,FALSE,FALSE
JeffFlake,BobCorker,FALSE,FALSE
JeffFlake,JohnCornyn,TRUE,TRUE
JeffFlake,SenTedCruz,TRUE,FALSE
JeffFlake,senorrinhatch,FALSE,FALSE
JeffFlake,SenMikeLee,TRUE,FALSE
JeffFlake,SenatorLeahy,TRUE,FALSE
JeffFlake,timkaine,TRUE,FALSE
JeffFlake,MarkWarner,TRUE,FALSE
JeffFlake,PattyMurray,FALSE,FALSE
JeffFlake,SenatorCantwell,FALSE,FALSE
JeffFlake,SenCapito,TRUE,FALSE
JeffFlake,Sen_JoeManchin,FALSE,FALSE
JeffFlake,SenatorBaldwin,TRUE,FALSE
JeffFlake,SenRonJohnson,TRUE,FALSE
JeffFlake,SenatorEnzi,TRUE,FALSE
JeffFlake,SenJohnBarrasso,TRUE,FALSE
SenTomCotton,SenShelby,TRUE,TRUE
SenTomCotton,SenDougJones,FALSE,FALSE
SenTomCotton,lisamurkowski,TRUE,FALSE
SenTomCotton,SenDanSullivan,TRUE,TRUE
SenTomCotton,SenJohnMcCain,TRUE,TRUE
SenTomCotton,JeffFlake,FALSE,TRUE
SenTomCotton,SenTomCotton,FALSE,FALSE
SenTomCotton,JohnBoozman,TRUE,TRUE
SenTomCotton,SenFeinstein,FALSE,FALSE
SenTomCotton,SenKamalaHarris,FALSE,FALSE
SenTomCotton,SenBennetCO,TRUE,FALSE
SenTomCotton,SenCoryGardner,TRUE,TRUE
SenTomCotton,ChrisMurphyCT,FALSE,FALSE
SenTomCotton,SenBlumenthal,FALSE,FALSE
SenTomCotton,SenatorCarper,FALSE,FALSE
SenTomCotton,ChrisCoons,FALSE,FALSE
SenTomCotton,SenBillNelson,FALSE,FALSE
SenTomCotton,marcorubio,FALSE,TRUE
SenTomCotton,sendavidperdue,TRUE,TRUE
SenTomCotton,SenatorIsakson,FALSE,TRUE
SenTomCotton,brianschatz,FALSE,FALSE
SenTomCotton,maziehirono,FALSE,FALSE
SenTomCotton,MikeCrapo,TRUE,TRUE
SenTomCotton,SenatorRisch,TRUE,TRUE
SenTomCotton,SenDuckworth,FALSE,FALSE
SenTomCotton,SenatorDurbin,FALSE,FALSE
SenTomCotton,SenDonnelly,FALSE,FALSE
SenTomCotton,SenToddYoung,FALSE,FALSE
SenTomCotton,ChuckGrassley,FALSE,TRUE
SenTomCotton,joniernst,FALSE,FALSE
SenTomCotton,SenPatRoberts,TRUE,FALSE
SenTomCotton,JerryMoran,TRUE,TRUE
SenTomCotton,SenateMajLdr,TRUE,FALSE
SenTomCotton,RandPaul,FALSE,TRUE
SenTomCotton,BillCassidy,FALSE,TRUE
SenTomCotton,SenJohnKennedy,TRUE,FALSE
SenTomCotton,SenAngusKing,TRUE,FALSE
SenTomCotton,SenatorCollins,TRUE,TRUE
SenTomCotton,ChrisVanHollen,FALSE,FALSE
SenTomCotton,SenatorCardin,TRUE,FALSE
SenTomCotton,SenMarkey,TRUE,FALSE
SenTomCotton,SenWarren,FALSE,FALSE
SenTomCotton,SenGaryPeters,FALSE,FALSE
SenTomCotton,SenStabenow,FALSE,FALSE
SenTomCotton,amyklobuchar,TRUE,FALSE
SenTomCotton,SenTinaSmith,FALSE,FALSE
SenTomCotton,SenThadCochran,TRUE,TRUE
SenTomCotton,SenatorWicker,TRUE,TRUE
SenTomCotton,clairecmc,FALSE,FALSE
SenTomCotton,RoyBlunt,TRUE,TRUE
SenTomCotton,SteveDaines,TRUE,TRUE
SenTomCotton,SenatorTester,FALSE,FALSE
SenTomCotton,SenatorFischer,TRUE,TRUE
SenTomCotton,BenSasse,TRUE,FALSE
SenTomCotton,SenCortezMasto,TRUE,FALSE
SenTomCotton,SenDeanHeller,TRUE,TRUE
SenTomCotton,SenatorShaheen,FALSE,FALSE
SenTomCotton,SenatorHassan,TRUE,FALSE
SenTomCotton,CoryBooker,TRUE,FALSE
SenTomCotton,SenatorMenendez,FALSE,FALSE
SenTomCotton,MartinHeinrich,FALSE,FALSE
SenTomCotton,SenatorTomUdall,TRUE,FALSE
SenTomCotton,SenSchumer,FALSE,FALSE
SenTomCotton,SenGillibrand,FALSE,FALSE
SenTomCotton,SenatorBurr,FALSE,TRUE
SenTomCotton,SenThomTillis,TRUE,TRUE
SenTomCotton,SenatorHeitkamp,FALSE,FALSE
SenTomCotton,SenJohnHoeven,TRUE,TRUE
SenTomCotton,SenSherrodBrown,TRUE,FALSE
SenTomCotton,senrobportman,TRUE,TRUE
SenTomCotton,JimInhofe,FALSE,FALSE
SenTomCotton,SenatorLankford,TRUE,TRUE
SenTomCotton,RonWyden,FALSE,FALSE
SenTomCotton,SenJeffMerkley,TRUE,FALSE
SenTomCotton,SenBobCasey,TRUE,FALSE
SenTomCotton,SenToomey,TRUE,TRUE
SenTomCotton,SenJackReed,FALSE,FALSE
SenTomCotton,SenWhitehouse,FALSE,FALSE
SenTomCotton,GrahamBlog,FALSE,TRUE
SenTomCotton,SenatorTimScott,TRUE,TRUE
SenTomCotton,SenatorRounds,TRUE,TRUE
SenTomCotton,SenJohnThune,FALSE,TRUE
SenTomCotton,SenAlexander,FALSE,TRUE
SenTomCotton,BobCorker,FALSE,FALSE
SenTomCotton,JohnCornyn,TRUE,TRUE
SenTomCotton,SenTedCruz,TRUE,TRUE
SenTomCotton,senorrinhatch,FALSE,TRUE
SenTomCotton,SenMikeLee,TRUE,TRUE
SenTomCotton,SenatorLeahy,FALSE,FALSE
SenTomCotton,timkaine,FALSE,FALSE
SenTomCotton,MarkWarner,FALSE,FALSE
SenTomCotton,PattyMurray,FALSE,FALSE
SenTomCotton,SenatorCantwell,FALSE,FALSE
SenTomCotton,SenCapito,TRUE,TRUE
SenTomCotton,Sen_JoeManchin,TRUE,FALSE
SenTomCotton,SenatorBaldwin,TRUE,FALSE
SenTomCotton,SenRonJohnson,TRUE,TRUE
SenTomCotton,SenatorEnzi,TRUE,TRUE
SenTomCotton,SenJohnBarrasso,TRUE,TRUE
JohnBoozman,SenShelby,TRUE,TRUE
JohnBoozman,SenDougJones,FALSE,FALSE
JohnBoozman,lisamurkowski,TRUE,TRUE
JohnBoozman,SenDanSullivan,TRUE,TRUE
JohnBoozman,SenJohnMcCain,FALSE,TRUE
JohnBoozman,JeffFlake,FALSE,FALSE
JohnBoozman,SenTomCotton,TRUE,TRUE
JohnBoozman,JohnBoozman,FALSE,FALSE
JohnBoozman,SenFeinstein,TRUE,FALSE
JohnBoozman,SenKamalaHarris,FALSE,FALSE
JohnBoozman,SenBennetCO,TRUE,FALSE
JohnBoozman,SenCoryGardner,TRUE,TRUE
JohnBoozman,ChrisMurphyCT,FALSE,FALSE
JohnBoozman,SenBlumenthal,FALSE,FALSE
JohnBoozman,SenatorCarper,TRUE,TRUE
JohnBoozman,ChrisCoons,TRUE,FALSE
JohnBoozman,SenBillNelson,FALSE,TRUE
JohnBoozman,marcorubio,FALSE,TRUE
JohnBoozman,sendavidperdue,TRUE,TRUE
JohnBoozman,SenatorIsakson,TRUE,TRUE
JohnBoozman,brianschatz,FALSE,FALSE
JohnBoozman,maziehirono,FALSE,FALSE
JohnBoozman,MikeCrapo,TRUE,TRUE
JohnBoozman,SenatorRisch,FALSE,FALSE
JohnBoozman,SenDuckworth,TRUE,FALSE
JohnBoozman,SenatorDurbin,FALSE,FALSE
JohnBoozman,SenDonnelly,TRUE,TRUE
JohnBoozman,SenToddYoung,FALSE,FALSE
JohnBoozman,ChuckGrassley,TRUE,TRUE
JohnBoozman,joniernst,FALSE,FALSE
JohnBoozman,SenPatRoberts,TRUE,FALSE
JohnBoozman,JerryMoran,TRUE,TRUE
JohnBoozman,SenateMajLdr,TRUE,TRUE
JohnBoozman,RandPaul,TRUE,FALSE
JohnBoozman,BillCassidy,FALSE,FALSE
JohnBoozman,SenJohnKennedy,TRUE,FALSE
JohnBoozman,SenAngusKing,TRUE,TRUE
JohnBoozman,SenatorCollins,TRUE,TRUE
JohnBoozman,ChrisVanHollen,FALSE,FALSE
JohnBoozman,SenatorCardin,TRUE,FALSE
JohnBoozman,SenMarkey,TRUE,FALSE
JohnBoozman,SenWarren,TRUE,FALSE
JohnBoozman,SenGaryPeters,FALSE,FALSE
JohnBoozman,SenStabenow,FALSE,FALSE
JohnBoozman,amyklobuchar,TRUE,TRUE
JohnBoozman,SenTinaSmith,FALSE,FALSE
JohnBoozman,SenThadCochran,TRUE,TRUE
JohnBoozman,SenatorWicker,TRUE,TRUE
JohnBoozman,clairecmc,FALSE,FALSE
JohnBoozman,RoyBlunt,TRUE,TRUE
JohnBoozman,SteveDaines,TRUE,TRUE
JohnBoozman,SenatorTester,TRUE,FALSE
JohnBoozman,SenatorFischer,TRUE,TRUE
JohnBoozman,BenSasse,FALSE,FALSE
JohnBoozman,SenCortezMasto,TRUE,FALSE
JohnBoozman,SenDeanHeller,TRUE,TRUE
JohnBoozman,SenatorShaheen,FALSE,FALSE
JohnBoozman,SenatorHassan,TRUE,FALSE
JohnBoozman,CoryBooker,TRUE,FALSE
JohnBoozman,SenatorMenendez,TRUE,FALSE
JohnBoozman,MartinHeinrich,FALSE,FALSE
JohnBoozman,SenatorTomUdall,TRUE,FALSE
JohnBoozman,SenSchumer,FALSE,FALSE
JohnBoozman,SenGillibrand,FALSE,FALSE
JohnBoozman,SenatorBurr,TRUE,TRUE
JohnBoozman,SenThomTillis,TRUE,TRUE
JohnBoozman,SenatorHeitkamp,FALSE,FALSE
JohnBoozman,SenJohnHoeven,TRUE,TRUE
JohnBoozman,SenSherrodBrown,TRUE,FALSE
JohnBoozman,senrobportman,TRUE,TRUE
JohnBoozman,JimInhofe,FALSE,TRUE
JohnBoozman,SenatorLankford,TRUE,TRUE
JohnBoozman,RonWyden,TRUE,FALSE
JohnBoozman,SenJeffMerkley,TRUE,FALSE
JohnBoozman,SenBobCasey,TRUE,FALSE
JohnBoozman,SenToomey,TRUE,TRUE
JohnBoozman,SenJackReed,FALSE,FALSE
JohnBoozman,SenWhitehouse,FALSE,FALSE
JohnBoozman,GrahamBlog,TRUE,TRUE
JohnBoozman,SenatorTimScott,TRUE,TRUE
JohnBoozman,SenatorRounds,TRUE,TRUE
JohnBoozman,SenJohnThune,FALSE,TRUE
JohnBoozman,SenAlexander,TRUE,TRUE
JohnBoozman,BobCorker,FALSE,FALSE
JohnBoozman,JohnCornyn,TRUE,TRUE
JohnBoozman,SenTedCruz,TRUE,FALSE
JohnBoozman,senorrinhatch,FALSE,FALSE
JohnBoozman,SenMikeLee,TRUE,FALSE
JohnBoozman,SenatorLeahy,FALSE,FALSE
JohnBoozman,timkaine,FALSE,FALSE
JohnBoozman,MarkWarner,TRUE,FALSE
JohnBoozman,PattyMurray,TRUE,FALSE
JohnBoozman,SenatorCantwell,FALSE,FALSE
JohnBoozman,SenCapito,TRUE,FALSE
JohnBoozman,Sen_JoeManchin,TRUE,TRUE
JohnBoozman,SenatorBaldwin,TRUE,FALSE
JohnBoozman,SenRonJohnson,TRUE,TRUE
JohnBoozman,SenatorEnzi,TRUE,TRUE
JohnBoozman,SenJohnBarrasso,TRUE,TRUE
SenFeinstein,SenShelby,FALSE,FALSE
SenFeinstein,SenDougJones,TRUE,TRUE
SenFeinstein,lisamurkowski,TRUE,TRUE
SenFeinstein,SenDanSullivan,TRUE,FALSE
SenFeinstein,SenJohnMcCain,FALSE,TRUE
SenFeinstein,JeffFlake,FALSE,FALSE
SenFeinstein,SenTomCotton,FALSE,FALSE
SenFeinstein,JohnBoozman,FALSE,TRUE
SenFeinstein,SenFeinstein,FALSE,FALSE
SenFeinstein,SenKamalaHarris,TRUE,TRUE
SenFeinstein,SenBennetCO,TRUE,TRUE
SenFeinstein,SenCoryGardner,FALSE,FALSE
SenFeinstein,ChrisMurphyCT,FALSE,TRUE
SenFeinstein,SenBlumenthal,TRUE,TRUE
SenFeinstein,SenatorCarper,TRUE,TRUE
SenFeinstein,ChrisCoons,TRUE,TRUE
SenFeinstein,SenBillNelson,FALSE,TRUE
SenFeinstein,marcorubio,FALSE,TRUE
SenFeinstein,sendavidperdue,TRUE,TRUE
SenFeinstein,SenatorIsakson,FALSE,TRUE
SenFeinstein,brianschatz,FALSE,FALSE
SenFeinstein,maziehirono,TRUE,TRUE
SenFeinstein,MikeCrapo,TRUE,TRUE
SenFeinstein,SenatorRisch,FALSE,TRUE
SenFeinstein,SenDuckworth,TRUE,TRUE
SenFeinstein,SenatorDurbin,TRUE,TRUE
SenFeinstein,SenDonnelly,FALSE,TRUE
SenFeinstein,SenToddYoung,FALSE,FALSE
SenFeinstein,ChuckGrassley,FALSE,TRUE
SenFeinstein,joniernst,FALSE,FALSE
SenFeinstein,SenPatRoberts,FALSE,TRUE
SenFeinstein,JerryMoran,TRUE,TRUE
SenFeinstein,SenateMajLdr,FALSE,FALSE
SenFeinstein,RandPaul,FALSE,FALSE
SenFeinstein,BillCassidy,FALSE,FALSE
SenFeinstein,SenJohnKennedy,TRUE,FALSE
SenFeinstein,SenAngusKing,TRUE,TRUE
SenFeinstein,SenatorCollins,TRUE,TRUE
SenFeinstein,ChrisVanHollen,TRUE,TRUE
SenFeinstein,SenatorCardin,TRUE,TRUE
SenFeinstein,SenMarkey,TRUE,FALSE
SenFeinstein,SenWarren,TRUE,TRUE
SenFeinstein,SenGaryPeters,FALSE,TRUE
SenFeinstein,SenStabenow,TRUE,TRUE
SenFeinstein,amyklobuchar,TRUE,TRUE
SenFeinstein,SenTinaSmith,TRUE,TRUE
SenFeinstein,SenThadCochran,FALSE,TRUE
SenFeinstein,SenatorWicker,FALSE,TRUE
SenFeinstein,clairecmc,FALSE,TRUE
SenFeinstein,RoyBlunt,FALSE,TRUE
SenFeinstein,SteveDaines,FALSE,FALSE
SenFeinstein,SenatorTester,TRUE,FALSE
SenFeinstein,SenatorFischer,TRUE,TRUE
SenFeinstein,BenSasse,FALSE,FALSE
SenFeinstein,SenCortezMasto,TRUE,TRUE
SenFeinstein,SenDeanHeller,TRUE,TRUE
SenFeinstein,SenatorShaheen,TRUE,TRUE
SenFeinstein,SenatorHassan,TRUE,TRUE
SenFeinstein,CoryBooker,TRUE,TRUE
SenFeinstein,SenatorMenendez,TRUE,TRUE
SenFeinstein,MartinHeinrich,TRUE,TRUE
SenFeinstein,SenatorTomUdall,TRUE,TRUE
SenFeinstein,SenSchumer,TRUE,TRUE
SenFeinstein,SenGillibrand,TRUE,TRUE
SenFeinstein,SenatorBurr,TRUE,TRUE
SenFeinstein,SenThomTillis,TRUE,TRUE
SenFeinstein,SenatorHeitkamp,FALSE,TRUE
SenFeinstein,SenJohnHoeven,TRUE,TRUE
SenFeinstein,SenSherrodBrown,TRUE,TRUE
SenFeinstein,senrobportman,FALSE,TRUE
SenFeinstein,JimInhofe,FALSE,FALSE
SenFeinstein,SenatorLankford,TRUE,FALSE
SenFeinstein,RonWyden,TRUE,TRUE
SenFeinstein,SenJeffMerkley,TRUE,TRUE
SenFeinstein,SenBobCasey,TRUE,TRUE
SenFeinstein,SenToomey,TRUE,FALSE
SenFeinstein,SenJackReed,FALSE,TRUE
SenFeinstein,SenWhitehouse,TRUE,TRUE
SenFeinstein,GrahamBlog,FALSE,FALSE
SenFeinstein,SenatorTimScott,TRUE,FALSE
SenFeinstein,SenatorRounds,TRUE,FALSE
SenFeinstein,SenJohnThune,FALSE,TRUE
SenFeinstein,SenAlexander,FALSE,TRUE
SenFeinstein,BobCorker,FALSE,FALSE
SenFeinstein,JohnCornyn,TRUE,FALSE
SenFeinstein,SenTedCruz,FALSE,FALSE
SenFeinstein,senorrinhatch,FALSE,FALSE
SenFeinstein,SenMikeLee,FALSE,FALSE
SenFeinstein,SenatorLeahy,TRUE,TRUE
SenFeinstein,timkaine,TRUE,TRUE
SenFeinstein,MarkWarner,TRUE,TRUE
SenFeinstein,PattyMurray,TRUE,TRUE
SenFeinstein,SenatorCantwell,TRUE,TRUE
SenFeinstein,SenCapito,FALSE,FALSE
SenFeinstein,Sen_JoeManchin,TRUE,TRUE
SenFeinstein,SenatorBaldwin,TRUE,TRUE
SenFeinstein,SenRonJohnson,FALSE,TRUE
SenFeinstein,SenatorEnzi,TRUE,TRUE
SenFeinstein,SenJohnBarrasso,FALSE,TRUE
SenKamalaHarris,SenShelby,FALSE,FALSE
SenKamalaHarris,SenDougJones,FALSE,FALSE
SenKamalaHarris,lisamurkowski,FALSE,FALSE
SenKamalaHarris,SenDanSullivan,FALSE,FALSE
SenKamalaHarris,SenJohnMcCain,FALSE,FALSE
SenKamalaHarris,JeffFlake,FALSE,TRUE
SenKamalaHarris,SenTomCotton,FALSE,FALSE
SenKamalaHarris,JohnBoozman,FALSE,FALSE
SenKamalaHarris,SenFeinstein,TRUE,TRUE
SenKamalaHarris,SenKamalaHarris,FALSE,FALSE
SenKamalaHarris,SenBennetCO,TRUE,TRUE
SenKamalaHarris,SenCoryGardner,FALSE,FALSE
SenKamalaHarris,ChrisMurphyCT,FALSE,TRUE
SenKamalaHarris,SenBlumenthal,TRUE,TRUE
SenKamalaHarris,SenatorCarper,TRUE,TRUE
SenKamalaHarris,ChrisCoons,FALSE,TRUE
SenKamalaHarris,SenBillNelson,FALSE,TRUE
SenKamalaHarris,marcorubio,FALSE,FALSE
SenKamalaHarris,sendavidperdue,FALSE,FALSE
SenKamalaHarris,SenatorIsakson,FALSE,FALSE
SenKamalaHarris,brianschatz,FALSE,FALSE
SenKamalaHarris,maziehirono,TRUE,TRUE
SenKamalaHarris,MikeCrapo,TRUE,FALSE
SenKamalaHarris,SenatorRisch,FALSE,FALSE
SenKamalaHarris,SenDuckworth,TRUE,TRUE
SenKamalaHarris,SenatorDurbin,TRUE,TRUE
SenKamalaHarris,SenDonnelly,FALSE,TRUE
SenKamalaHarris,SenToddYoung,FALSE,FALSE
SenKamalaHarris,ChuckGrassley,FALSE,FALSE
SenKamalaHarris,joniernst,FALSE,FALSE
SenKamalaHarris,SenPatRoberts,FALSE,FALSE
SenKamalaHarris,JerryMoran,FALSE,FALSE
SenKamalaHarris,SenateMajLdr,FALSE,FALSE
SenKamalaHarris,RandPaul,FALSE,TRUE
SenKamalaHarris,BillCassidy,FALSE,FALSE
SenKamalaHarris,SenJohnKennedy,TRUE,FALSE
SenKamalaHarris,SenAngusKing,TRUE,TRUE
SenKamalaHarris,SenatorCollins,FALSE,TRUE
SenKamalaHarris,ChrisVanHollen,TRUE,TRUE
SenKamalaHarris,SenatorCardin,TRUE,TRUE
SenKamalaHarris,SenMarkey,TRUE,TRUE
SenKamalaHarris,SenWarren,TRUE,TRUE
SenKamalaHarris,SenGaryPeters,FALSE,TRUE
SenKamalaHarris,SenStabenow,FALSE,TRUE
SenKamalaHarris,amyklobuchar,TRUE,TRUE
SenKamalaHarris,SenTinaSmith,TRUE,FALSE
SenKamalaHarris,SenThadCochran,FALSE,FALSE
SenKamalaHarris,SenatorWicker,FALSE,FALSE
SenKamalaHarris,clairecmc,FALSE,TRUE
SenKamalaHarris,RoyBlunt,FALSE,FALSE
SenKamalaHarris,SteveDaines,FALSE,FALSE
SenKamalaHarris,SenatorTester,FALSE,FALSE
SenKamalaHarris,SenatorFischer,FALSE,FALSE
SenKamalaHarris,BenSasse,FALSE,FALSE
SenKamalaHarris,SenCortezMasto,TRUE,TRUE
SenKamalaHarris,SenDeanHeller,FALSE,FALSE
SenKamalaHarris,SenatorShaheen,TRUE,TRUE
SenKamalaHarris,SenatorHassan,FALSE,TRUE
SenKamalaHarris,CoryBooker,TRUE,TRUE
SenKamalaHarris,SenatorMenendez,TRUE,FALSE
SenKamalaHarris,MartinHeinrich,TRUE,TRUE
SenKamalaHarris,SenatorTomUdall,FALSE,FALSE
SenKamalaHarris,SenSchumer,TRUE,TRUE
SenKamalaHarris,SenGillibrand,FALSE,TRUE
SenKamalaHarris,SenatorBurr,FALSE,FALSE
SenKamalaHarris,SenThomTillis,FALSE,FALSE
SenKamalaHarris,SenatorHeitkamp,FALSE,FALSE
SenKamalaHarris,SenJohnHoeven,FALSE,FALSE
SenKamalaHarris,SenSherrodBrown,TRUE,TRUE
SenKamalaHarris,senrobportman,FALSE,FALSE
SenKamalaHarris,JimInhofe,FALSE,TRUE
SenKamalaHarris,SenatorLankford,FALSE,FALSE
SenKamalaHarris,RonWyden,FALSE,TRUE
SenKamalaHarris,SenJeffMerkley,TRUE,TRUE
SenKamalaHarris,SenBobCasey,FALSE,TRUE
SenKamalaHarris,SenToomey,FALSE,FALSE
SenKamalaHarris,SenJackReed,FALSE,TRUE
SenKamalaHarris,SenWhitehouse,TRUE,TRUE
SenKamalaHarris,GrahamBlog,FALSE,FALSE
SenKamalaHarris,SenatorTimScott,FALSE,FALSE
SenKamalaHarris,SenatorRounds,FALSE,FALSE
SenKamalaHarris,SenJohnThune,FALSE,FALSE
SenKamalaHarris,SenAlexander,FALSE,FALSE
SenKamalaHarris,BobCorker,FALSE,FALSE
SenKamalaHarris,JohnCornyn,FALSE,FALSE
SenKamalaHarris,SenTedCruz,FALSE,FALSE
SenKamalaHarris,senorrinhatch,FALSE,FALSE
SenKamalaHarris,SenMikeLee,FALSE,FALSE
SenKamalaHarris,SenatorLeahy,FALSE,TRUE
SenKamalaHarris,timkaine,FALSE,TRUE
SenKamalaHarris,MarkWarner,TRUE,TRUE
SenKamalaHarris,PattyMurray,FALSE,TRUE
SenKamalaHarris,SenatorCantwell,TRUE,TRUE
SenKamalaHarris,SenCapito,FALSE,FALSE
SenKamalaHarris,Sen_JoeManchin,FALSE,TRUE
SenKamalaHarris,SenatorBaldwin,TRUE,TRUE
SenKamalaHarris,SenRonJohnson,FALSE,FALSE
SenKamalaHarris,SenatorEnzi,TRUE,FALSE
SenKamalaHarris,SenJohnBarrasso,FALSE,FALSE
SenBennetCO,SenShelby,FALSE,FALSE
SenBennetCO,SenDougJones,TRUE,TRUE
SenBennetCO,lisamurkowski,TRUE,TRUE
SenBennetCO,SenDanSullivan,FALSE,TRUE
SenBennetCO,SenJohnMcCain,TRUE,TRUE
SenBennetCO,JeffFlake,FALSE,TRUE
SenBennetCO,SenTomCotton,FALSE,TRUE
SenBennetCO,JohnBoozman,FALSE,TRUE
SenBennetCO,SenFeinstein,TRUE,TRUE
SenBennetCO,SenKamalaHarris,TRUE,TRUE
SenBennetCO,SenBennetCO,FALSE,FALSE
SenBennetCO,SenCoryGardner,TRUE,TRUE
SenBennetCO,ChrisMurphyCT,FALSE,TRUE
SenBennetCO,SenBlumenthal,TRUE,TRUE
SenBennetCO,SenatorCarper,TRUE,TRUE
SenBennetCO,ChrisCoons,TRUE,TRUE
SenBennetCO,SenBillNelson,FALSE,TRUE
SenBennetCO,marcorubio,FALSE,TRUE
SenBennetCO,sendavidperdue,TRUE,TRUE
SenBennetCO,SenatorIsakson,FALSE,TRUE
SenBennetCO,brianschatz,TRUE,TRUE
SenBennetCO,maziehirono,TRUE,TRUE
SenBennetCO,MikeCrapo,TRUE,TRUE
SenBennetCO,SenatorRisch,FALSE,TRUE
SenBennetCO,SenDuckworth,TRUE,TRUE
SenBennetCO,SenatorDurbin,TRUE,TRUE
SenBennetCO,SenDonnelly,FALSE,TRUE
SenBennetCO,SenToddYoung,FALSE,TRUE
SenBennetCO,ChuckGrassley,FALSE,FALSE
SenBennetCO,joniernst,FALSE,FALSE
SenBennetCO,SenPatRoberts,TRUE,TRUE
SenBennetCO,JerryMoran,FALSE,TRUE
SenBennetCO,SenateMajLdr,FALSE,TRUE
SenBennetCO,RandPaul,FALSE,TRUE
SenBennetCO,BillCassidy,FALSE,FALSE
SenBennetCO,SenJohnKennedy,TRUE,FALSE
SenBennetCO,SenAngusKing,TRUE,TRUE
SenBennetCO,SenatorCollins,TRUE,TRUE
SenBennetCO,ChrisVanHollen,TRUE,TRUE
SenBennetCO,SenatorCardin,TRUE,TRUE
SenBennetCO,SenMarkey,TRUE,TRUE
SenBennetCO,SenWarren,TRUE,TRUE
SenBennetCO,SenGaryPeters,TRUE,TRUE
SenBennetCO,SenStabenow,TRUE,TRUE
SenBennetCO,amyklobuchar,TRUE,TRUE
SenBennetCO,SenTinaSmith,TRUE,TRUE
SenBennetCO,SenThadCochran,FALSE,TRUE
SenBennetCO,SenatorWicker,FALSE,TRUE
SenBennetCO,clairecmc,FALSE,TRUE
SenBennetCO,RoyBlunt,FALSE,TRUE
SenBennetCO,SteveDaines,FALSE,TRUE
SenBennetCO,SenatorTester,TRUE,TRUE
SenBennetCO,SenatorFischer,TRUE,TRUE
SenBennetCO,BenSasse,FALSE,TRUE
SenBennetCO,SenCortezMasto,TRUE,TRUE
SenBennetCO,SenDeanHeller,TRUE,TRUE
SenBennetCO,SenatorShaheen,TRUE,TRUE
SenBennetCO,SenatorHassan,TRUE,TRUE
SenBennetCO,CoryBooker,TRUE,TRUE
SenBennetCO,SenatorMenendez,TRUE,TRUE
SenBennetCO,MartinHeinrich,TRUE,TRUE
SenBennetCO,SenatorTomUdall,TRUE,TRUE
SenBennetCO,SenSchumer,TRUE,TRUE
SenBennetCO,SenGillibrand,TRUE,TRUE
SenBennetCO,SenatorBurr,TRUE,TRUE
SenBennetCO,SenThomTillis,TRUE,FALSE
SenBennetCO,SenatorHeitkamp,FALSE,TRUE
SenBennetCO,SenJohnHoeven,TRUE,TRUE
SenBennetCO,SenSherrodBrown,TRUE,TRUE
SenBennetCO,senrobportman,TRUE,TRUE
SenBennetCO,JimInhofe,FALSE,FALSE
SenBennetCO,SenatorLankford,TRUE,TRUE
SenBennetCO,RonWyden,TRUE,TRUE
SenBennetCO,SenJeffMerkley,TRUE,TRUE
SenBennetCO,SenBobCasey,TRUE,TRUE
SenBennetCO,SenToomey,TRUE,TRUE
SenBennetCO,SenJackReed,FALSE,TRUE
